sample,t,motor_1,motor_2,motor_3,motor_4,motor_5,motor_6,dh_1,dh_2,dh_3,dh_4,dh_5,dh_6
0.0,8.000001798791345e-07,-1.6452789306640625,-0.0019073486328125,-0.0064849853515625,-0.019073486328125,1.7246246337890625,1.7871856689453125,3.0671100497206236,2.7301926513671875,-1.5824051697987576,-0.019073486328125,-1.5969171470913854,1.7871856689453125
1.0,0.021494300000085786,-1.6452789306640625,-0.0019073486328125,-0.0064849853515625,-0.0186920166015625,1.7246246337890625,1.7871856689453125,3.0671100497206236,2.7301926513671875,-1.5824051697987576,-0.0186920166015625,-1.5969171470913854,1.7871856689453125
2.0,0.04025030000002516,-1.6452789306640625,-0.0019073486328125,-0.0064849853515625,-0.0186920166015625,1.725006103515625,1.7871856689453125,3.0671100497206236,2.7301926513671875,-1.5824051697987576,-0.0186920166015625,-1.597298616817948,1.7871856689453125
3.0,0.06105030000003353,-1.6452789306640625,-0.0019073486328125,-0.0064849853515625,-0.0186920166015625,1.725006103515625,1.7871856689453125,3.0671100497206236,2.7301926513671875,-1.5824051697987576,-0.0186920166015625,-1.597298616817948,1.7871856689453125
4.0,0.08029759999999442,-1.6452789306640625,-0.0019073486328125,-0.0064849853515625,-0.019073486328125,1.7246246337890625,1.7871856689453125,3.0671100497206236,2.7301926513671875,-1.5824051697987576,-0.019073486328125,-1.5969171470913854,1.7871856689453125
5.0,0.10029500000018743,-1.6452789306640625,-0.0019073486328125,-0.0064849853515625,-0.019073486328125,1.7246246337890625,1.7871856689453125,3.0671100497206236,2.7301926513671875,-1.5824051697987576,-0.019073486328125,-1.5969171470913854,1.7871856689453125
6.0,0.1205525000000307,-1.6452789306640625,-0.0019073486328125,-0.0064849853515625,-0.019073486328125,1.725006103515625,1.7871856689453125,3.0671100497206236,2.7301926513671875,-1.5824051697987576,-0.019073486328125,-1.597298616817948,1.7871856689453125
7.0,0.14037040000016532,-1.6452789306640625,-0.0019073486328125,-0.0064849853515625,-0.019073486328125,1.725006103515625,1.7871856689453125,3.0671100497206236,2.7301926513671875,-1.5824051697987576,-0.019073486328125,-1.597298616817948,1.7871856689453125
8.0,0.1606197000000975,-1.6452789306640625,-0.0019073486328125,-0.0064849853515625,-0.019073486328125,1.7246246337890625,1.7871856689453125,3.0671100497206236,2.7301926513671875,-1.5824051697987576,-0.019073486328125,-1.5969171470913854,1.7871856689453125
9.0,0.18018330000018068,-1.6452789306640625,-0.0019073486328125,-0.0064849853515625,-0.019073486328125,1.7246246337890625,1.7871856689453125,3.0671100497206236,2.7301926513671875,-1.5824051697987576,-0.019073486328125,-1.5969171470913854,1.7871856689453125
10.0,0.20045440000012604,-1.6452789306640625,-0.0019073486328125,-0.0064849853515625,-0.019073486328125,1.725006103515625,1.7871856689453125,3.0671100497206236,2.7301926513671875,-1.5824051697987576,-0.019073486328125,-1.597298616817948,1.7871856689453125
11.0,0.2202713000001495,-1.6452789306640625,-0.0019073486328125,-0.0064849853515625,-0.0186920166015625,1.7246246337890625,1.7871856689453125,3.0671100497206236,2.7301926513671875,-1.5824051697987576,-0.0186920166015625,-1.5969171470913854,1.7871856689453125
12.0,0.24000450000016826,-1.6452789306640625,-0.0019073486328125,-0.0064849853515625,-0.019073486328125,1.7246246337890625,1.7871856689453125,3.0671100497206236,2.7301926513671875,-1.5824051697987576,-0.019073486328125,-1.5969171470913854,1.7871856689453125
13.0,0.2602288000000499,-1.6452789306640625,-0.0019073486328125,-0.006103515625,-0.019073486328125,1.7246246337890625,1.7871856689453125,3.0671100497206236,2.7301926513671875,-1.58278663952532,-0.019073486328125,-1.5969171470913854,1.7871856689453125
14.0,0.28060820000018794,-1.6452789306640625,-0.0019073486328125,-0.005340576171875,-0.019073486328125,1.7246246337890625,1.7871856689453125,3.0671100497206236,2.7301926513671875,-1.583549578978445,-0.019073486328125,-1.5969171470913854,1.7871856689453125
