sample,t,motor_1,motor_2,motor_3,motor_4,motor_5,motor_6,dh_1,dh_2,dh_3,dh_4,dh_5,dh_6
0.0,2.1999999262334313e-06,-1.6448974609375,-0.00152587890625,-0.0034332275390625,-0.018310546875,1.721954345703125,1.7871856689453125,3.067491519447186,2.73057412109375,-1.5854569276112576,-0.018310546875,-1.594246859005448,1.7871856689453125
1.0,0.02004269999997632,-1.6448974609375,-0.00152587890625,-0.0034332275390625,-0.018310546875,1.721954345703125,1.7871856689453125,3.067491519447186,2.73057412109375,-1.5854569276112576,-0.018310546875,-1.594246859005448,1.7871856689453125
2.0,0.040312399999947957,-1.6448974609375,-0.00152587890625,-0.0034332275390625,-0.018310546875,1.7215728759765625,1.7871856689453125,3.067491519447186,2.73057412109375,-1.5854569276112576,-0.018310546875,-1.5938653892788854,1.7871856689453125
3.0,0.06106950000003053,-1.6448974609375,-0.00152587890625,-0.0034332275390625,-0.018310546875,1.721954345703125,1.7871856689453125,3.067491519447186,2.73057412109375,-1.5854569276112576,-0.018310546875,-1.594246859005448,1.7871856689453125
4.0,0.0804281999999148,-1.6448974609375,-0.00152587890625,-0.0034332275390625,-0.018310546875,1.721954345703125,1.7871856689453125,3.067491519447186,2.73057412109375,-1.5854569276112576,-0.018310546875,-1.594246859005448,1.7871856689453125
5.0,0.10051509999993868,-1.6448974609375,-0.00152587890625,-0.0034332275390625,-0.018310546875,1.721954345703125,1.7871856689453125,3.067491519447186,2.73057412109375,-1.5854569276112576,-0.018310546875,-1.594246859005448,1.7871856689453125
6.0,0.12019839999993565,-1.6448974609375,-0.00152587890625,-0.0034332275390625,-0.018310546875,1.721954345703125,1.7871856689453125,3.067491519447186,2.73057412109375,-1.5854569276112576,-0.018310546875,-1.594246859005448,1.7871856689453125
7.0,0.140520099999776,-1.6448974609375,-0.00152587890625,-0.0034332275390625,-0.018310546875,1.721954345703125,1.7871856689453125,3.067491519447186,2.73057412109375,-1.5854569276112576,-0.018310546875,-1.594246859005448,1.7871856689453125
8.0,0.1606779999997343,-1.6448974609375,-0.00152587890625,-0.003814697265625,-0.018310546875,1.721954345703125,1.7871856689453125,3.067491519447186,2.73057412109375,-1.585075457884695,-0.018310546875,-1.594246859005448,1.7871856689453125
9.0,0.18051169999989725,-1.6448974609375,-0.00152587890625,-0.0034332275390625,-0.018310546875,1.7215728759765625,1.7871856689453125,3.067491519447186,2.73057412109375,-1.5854569276112576,-0.018310546875,-1.5938653892788854,1.7871856689453125
